entity	file	value	xpath	attributes	attribute_values
manuscripts	387.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	388.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	388.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	388.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	388.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	389.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	389.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	389.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	389.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	39.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	39.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	39.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	39.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	390.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	390.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	390.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	390.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	391.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	391.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	391.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	391.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	392.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	392.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	392.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	392.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	393.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	393.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	393.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	393.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	394.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	394.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	394.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	394.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	395.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	395.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	395.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	395.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	396.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	396.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	396.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	396.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	397.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	397.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	397.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	397.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	398.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	398.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	398.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	398.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	399.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	399.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	399.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	399.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	4.xml	המחצית השנייה של המאה האחת עשרה?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	4.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	4.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	4.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	40.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	40.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	40.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	40.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	400.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	400.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	400.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	400.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	401.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	401.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	401.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	401.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	402.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	402.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	402.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	402.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	403.xml	1000-1199	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	403.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	403.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	403.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	405.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	405.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	405.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	405.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	406.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	406.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	406.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	406.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	407.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	407.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	407.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	407.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	408.xml	1030	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	408.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	408.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	408.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	409.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	409.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	409.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	409.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	41.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	41.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	41.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	41.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	410.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	410.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	410.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	410.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	411.xml	1017 [408]	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	411.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	411.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	411.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	412.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	412.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	412.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	412.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	413.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	413.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	413.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	413.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	414.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	414.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	414.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	414.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	415.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	415.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	415.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	415.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	416.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	416.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	416.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	416.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	417.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	417.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	417.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	417.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	418.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	418.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	418.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	418.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	419.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	419.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	419.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	419.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	42.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	42.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	42.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	42.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	420.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	420.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	420.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	420.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	421.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	421.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	421.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	421.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	422.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate	from; to	1021; 1023
manuscripts	422.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	422.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	422.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	423.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	423.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	423.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	423.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	424.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	424.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	424.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	424.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	425.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	425.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	425.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	425.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	426.xml	1100-1300?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	426.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	426.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	426.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	428.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	428.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	428.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	429.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	429.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	429.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	43.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	43.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	43.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	43.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	430.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	430.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	430.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	431.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	431.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	431.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	432.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	432.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	432.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	434.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	434.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	434.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	435.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	435.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	435.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	436.xml	early 11th c.	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	436.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	436.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	436.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	437.xml	early 11th c.	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	437.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	437.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	437.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
